person,personLabel,dob,dod,citizenshipLabel,placeOfDeathLabel,mannerOfDeathLabel,causeOfDeathLabel,killerLabel
http://www.wikidata.org/entity/Q84266,Karl Radek,1885-10-31T00:00:00Z,1939-05-19T00:00:00Z,Soviet Union,Verkhneuralsk,,,
http://www.wikidata.org/entity/Q84266,Karl Radek,1885-10-31T00:00:00Z,1939-05-19T00:00:00Z,Austria–Hungary,Verkhneuralsk,,,
http://www.wikidata.org/entity/Q3920328,Symon Rak-Michajloŭski,1885-04-14T00:00:00Z,1938-11-27T00:00:00Z,Byelorussian Soviet Socialist Republic,Minsk,,gunshot wound,
http://www.wikidata.org/entity/Q3920328,Symon Rak-Michajloŭski,1885-04-14T00:00:00Z,1938-11-27T00:00:00Z,Russian Empire,Minsk,,gunshot wound,
http://www.wikidata.org/entity/Q3920328,Symon Rak-Michajloŭski,1885-04-14T00:00:00Z,1938-11-27T00:00:00Z,Second Polish Republic,Minsk,,gunshot wound,
http://www.wikidata.org/entity/Q3920328,Symon Rak-Michajloŭski,1885-04-14T00:00:00Z,1938-11-27T00:00:00Z,Belarusian People's Republic,Minsk,,gunshot wound,
http://www.wikidata.org/entity/Q3920328,Symon Rak-Michajloŭski,1885-04-14T00:00:00Z,1938-11-27T00:00:00Z,Byelorussian Soviet Socialist Republic,Minsk,,gunshot wound,
http://www.wikidata.org/entity/Q3920328,Symon Rak-Michajloŭski,1885-04-14T00:00:00Z,1938-11-27T00:00:00Z,Russian Empire,Minsk,,gunshot wound,
http://www.wikidata.org/entity/Q3920328,Symon Rak-Michajloŭski,1885-04-14T00:00:00Z,1938-11-27T00:00:00Z,Second Polish Republic,Minsk,,gunshot wound,
http://www.wikidata.org/entity/Q3920328,Symon Rak-Michajloŭski,1885-04-14T00:00:00Z,1938-11-27T00:00:00Z,Belarusian People's Republic,Minsk,,gunshot wound,
http://www.wikidata.org/entity/Q151646,Béla Kun,1886-02-20T00:00:00Z,1938-08-29T00:00:00Z,Hungary,Moscow,,execution,
http://www.wikidata.org/entity/Q151646,Béla Kun,1886-02-20T00:00:00Z,1938-08-29T00:00:00Z,Soviet Union,Moscow,,execution,
http://www.wikidata.org/entity/Q68638708,David Lazarevitch Weiss,1878-10-26T00:00:00Z,1938-08-22T00:00:00Z,Soviet Union,Kommunarka shooting ground,,,
http://www.wikidata.org/entity/Q68638708,David Lazarevitch Weiss,1878-11-07T00:00:00Z,1938-08-22T00:00:00Z,Soviet Union,Kommunarka shooting ground,,,
http://www.wikidata.org/entity/Q68638708,David Lazarevitch Weiss,1878-10-26T00:00:00Z,1938-08-22T00:00:00Z,Russian Empire,Kommunarka shooting ground,,,
http://www.wikidata.org/entity/Q68638708,David Lazarevitch Weiss,1878-11-07T00:00:00Z,1938-08-22T00:00:00Z,Russian Empire,Kommunarka shooting ground,,,
http://www.wikidata.org/entity/Q22965299,Lluís-Carles Viada i Lluch,1863-07-11T00:00:00Z,1938-02-02T00:00:00Z,Spain,Barcelona,,,
http://www.wikidata.org/entity/Q16023471,Alexandru Nicolau,1889-01-01T00:00:00Z,1937-09-27T00:00:00Z,Romania,Moscow,,execution,
http://www.wikidata.org/entity/Q16023471,Alexandru Nicolau,1889-01-01T00:00:00Z,1937-09-27T00:00:00Z,Soviet Union,Moscow,,execution,
http://www.wikidata.org/entity/Q16023471,Alexandru Nicolau,1889-01-01T00:00:00Z,1937-09-27T00:00:00Z,Russian Socialist Federative Soviet Republic,Moscow,,execution,
http://www.wikidata.org/entity/Q611927,Carlo Rosselli,1899-11-16T00:00:00Z,1937-06-09T00:00:00Z,Kingdom of Italy,Bagnoles-de-l'Orne,,stab wound,
http://www.wikidata.org/entity/Q1213783,Nello Rosselli,1900-11-29T00:00:00Z,1937-06-09T00:00:00Z,Kingdom of Italy,Bagnoles-de-l'Orne,,stab wound,
http://www.wikidata.org/entity/Q969881,Camillo Berneri,1897-05-20T00:00:00Z,1937-05-05T00:00:00Z,Kingdom of Italy,Barcelona,,,
http://www.wikidata.org/entity/Q3028126,Dmitri Navachine,1889-08-30T00:00:00Z,1937-01-23T00:00:00Z,Soviet Union,bois de Boulogne,,stab wound,
http://www.wikidata.org/entity/Q3028126,Dmitri Navachine,1889-08-30T00:00:00Z,1937-01-23T00:00:00Z,Russian Empire,bois de Boulogne,,stab wound,
http://www.wikidata.org/entity/Q16023475,Juan Olazábal Ramery,1863-12-29T00:00:00Z,1937-01-04T00:00:00Z,Spain,Bilbao,,,
http://www.wikidata.org/entity/Q60430782,Luis Calamita,,1936-11-01T00:00:00Z,Spain,Madrid,,,
http://www.wikidata.org/entity/Q5813137,Rufino Blanco Sánchez,1861-11-16T00:00:00Z,1936-10-03T00:00:00Z,Spain,Ciudad Universitaria,,,
http://www.wikidata.org/entity/Q47466787,Jaime Maestro Pérez,1892-01-01T00:00:00Z,1936-09-28T00:00:00Z,Spain,Villa de Vallecas,,,
http://www.wikidata.org/entity/Q8210184,Avelino López Otero,1903-01-01T00:00:00Z,1936-09-25T00:00:00Z,Spain,Lugo,,torture,
http://www.wikidata.org/entity/Q20536103,Rosendo Vila Fernández,1886-01-01T00:00:00Z,1936-09-07T00:00:00Z,Spain,Monforte de Lemos,,gunshot wound,
http://www.wikidata.org/entity/Q81619776,Enrique Estévez-Ortega,1898-01-01T00:00:00Z,1936-09-05T00:00:00Z,Spain,Madrid,,,
http://www.wikidata.org/entity/Q81619776,Enrique Estévez-Ortega,1898-01-01T00:00:00Z,1936-09-05T00:00:00Z,Spain,Madrid,,,
http://www.wikidata.org/entity/Q81619776,Enrique Estévez-Ortega,1898-01-01T00:00:00Z,1936-09-05T00:00:00Z,Spain,Madrid,,,
http://www.wikidata.org/entity/Q24727567,Emilio Ruiz Muñoz,1874-01-01T00:00:00Z,1936-09-04T00:00:00Z,Spain,Madrid,,,
http://www.wikidata.org/entity/Q47465816,Ricardo Gómez Rojí,1881-06-09T00:00:00Z,1936-08-15T00:00:00Z,Spain,Hortaleza,,,
http://www.wikidata.org/entity/Q5866688,Francisco Martínez García,1889-10-28T00:00:00Z,1936-08-05T00:00:00Z,Spain,Tribaldos,,,
http://www.wikidata.org/entity/Q30148041,José Baró Bonet,1895-01-01T00:00:00Z,1936-08-05T00:00:00Z,Spain,Lleida,,,
http://www.wikidata.org/entity/Q30320018,José Tobella Galcerán,1897-07-21T00:00:00Z,1936-07-26T00:00:00Z,,Ullastrell,,,
http://www.wikidata.org/entity/Q6845115,Mihail Stelescu,1907-01-01T00:00:00Z,1936-01-01T00:00:00Z,Romania,Bucharest,,shooting,
http://www.wikidata.org/entity/Q6845115,Mihail Stelescu,1907-01-01T00:00:00Z,1936-01-01T00:00:00Z,Romania,Brâncovenesc Hospital,,shooting,
http://www.wikidata.org/entity/Q9013835,José Fernández Montaña,1842-01-01T00:00:00Z,1936-01-01T00:00:00Z,Spain,Madrid,,,
http://www.wikidata.org/entity/Q7965455,Walter Liggett,1886-02-14T00:00:00Z,1935-12-09T00:00:00Z,United States,Minneapolis,,,
http://www.wikidata.org/entity/Q741120,Gareth Jones,1905-08-14T00:00:00Z,1935-08-12T00:00:00Z,United Kingdom,Jehol,,gunshot wound,
http://www.wikidata.org/entity/Q741120,Gareth Jones,1905-08-14T00:00:00Z,1935-08-12T00:00:00Z,United Kingdom of Great Britain and Ireland,Jehol,,gunshot wound,
http://www.wikidata.org/entity/Q930961,José Santos Chocano,1875-05-14T00:00:00Z,1934-12-13T00:00:00Z,Peru,Santiago,,stab wound,
http://www.wikidata.org/entity/Q3376717,Shi Liangcai,1880-01-02T00:00:00Z,1934-11-13T00:00:00Z,Qing dynasty,,,,
http://www.wikidata.org/entity/Q3376717,Shi Liangcai,1880-01-02T00:00:00Z,1934-11-13T00:00:00Z,Republic of China,,,,
http://www.wikidata.org/entity/Q61722,Erich Mühsam,1878-04-06T00:00:00Z,1934-07-10T00:00:00Z,Germany,Oranienburg concentration camp,,,
http://www.wikidata.org/entity/Q61722,Erich Mühsam,1878-04-06T00:00:00Z,1934-07-10T00:00:00Z,Germany,Oranienburg concentration camp,,,
http://www.wikidata.org/entity/Q63380,Edgar Julius Jung,1894-03-06T00:00:00Z,1934-07-01T00:00:00Z,Germany,Oranienburg,,,
http://www.wikidata.org/entity/Q100453,Rudolf Schwarz,1904-03-03T00:00:00Z,1934-02-01T00:00:00Z,Germany,Berlin,,gunshot wound,
http://www.wikidata.org/entity/Q1377596,Ion G. Duca,1879-12-20T00:00:00Z,1934-01-12T00:00:00Z,Romania,Sinaia,,,
http://www.wikidata.org/entity/Q2847147,André Aliker,1894-01-01T00:00:00Z,1934-01-01T00:00:00Z,France,Martinique,,,
http://www.wikidata.org/entity/Q20871892,Luis de Sirval,1898-01-01T00:00:00Z,1934-01-01T00:00:00Z,Spain,Asturias,,,
http://www.wikidata.org/entity/Q20873764,Mihran  Aghazaryan,1892-09-05T00:00:00Z,1933-10-11T00:00:00Z,,Beirut,,,
http://www.wikidata.org/entity/Q20873764,Mihran  Aghazaryan,1892-09-05T00:00:00Z,1933-10-11T00:00:00Z,,Beirut,,,
http://www.wikidata.org/entity/Q61446,Theodor Lessing,1872-02-08T00:00:00Z,1933-08-30T00:00:00Z,Germany,Mariánské Lázně,,,Rudolf Max Eckert
http://www.wikidata.org/entity/Q61446,Theodor Lessing,1872-02-08T00:00:00Z,1933-08-30T00:00:00Z,Germany,Mariánské Lázně,,,Karl Hönl
http://www.wikidata.org/entity/Q61446,Theodor Lessing,1872-02-08T00:00:00Z,1933-08-30T00:00:00Z,Germany,Mariánské Lázně,,,Rudolf Zischka
http://www.wikidata.org/entity/Q61446,Theodor Lessing,1872-02-08T00:00:00Z,1933-08-30T00:00:00Z,Germany,Mariánské Lázně,,,Rudolf Max Eckert
http://www.wikidata.org/entity/Q61446,Theodor Lessing,1872-02-08T00:00:00Z,1933-08-30T00:00:00Z,Germany,Mariánské Lázně,,,Karl Hönl
http://www.wikidata.org/entity/Q61446,Theodor Lessing,1872-02-08T00:00:00Z,1933-08-30T00:00:00Z,Germany,Mariánské Lázně,,,Rudolf Zischka
http://www.wikidata.org/entity/Q3744989,Filiberto Scarpelli,1870-06-29T00:00:00Z,1933-08-08T00:00:00Z,Kingdom of Italy,Rome,,gunshot wound,
http://www.wikidata.org/entity/Q96743,Felix Fechenbach,1894-01-28T00:00:00Z,1933-08-07T00:00:00Z,Germany,Kleinenberg,,gunshot wound,
http://www.wikidata.org/entity/Q96743,Felix Fechenbach,1894-01-28T00:00:00Z,1933-08-07T00:00:00Z,Weimar Republic,Kleinenberg,,gunshot wound,
http://www.wikidata.org/entity/Q96743,Felix Fechenbach,1894-01-28T00:00:00Z,1933-08-07T00:00:00Z,German Empire,Kleinenberg,,gunshot wound,
http://www.wikidata.org/entity/Q100587688,Leo Krell,1906-12-24T00:00:00Z,1933-03-30T00:00:00Z,,,,injury,Sturmabteilung
http://www.wikidata.org/entity/Q99463,Johannes Stelling,1877-01-01T00:00:00Z,1933-01-01T00:00:00Z,Germany,Berlin,,,
http://www.wikidata.org/entity/Q21489050,Enrique Laygo,1897-06-16T00:00:00Z,1932-06-28T00:00:00Z,Philippines,Manila,,,
http://www.wikidata.org/entity/Q354687,Inukai Tsuyoshi,1855-06-04T00:00:00Z,1932-05-15T00:00:00Z,Japan,Tokyo,,,
http://www.wikidata.org/entity/Q12392679,Manuel Brea Abades,1891-01-01T00:00:00Z,1931-11-08T00:00:00Z,Spain,A Estrada,,gunshot wound,
http://www.wikidata.org/entity/Q3048651,Knud Holmboe,1902-04-22T00:00:00Z,1931-10-13T00:00:00Z,Kingdom of Denmark,Aqaba,,,
http://www.wikidata.org/entity/Q6183332,Jerry Buckley,1891-04-05T00:00:00Z,1930-07-23T00:00:00Z,,,,,
http://www.wikidata.org/entity/Q15505668,Jake Lingle,1891-07-02T00:00:00Z,1930-06-09T00:00:00Z,United States,Chicago,,gunshot wound,
http://www.wikidata.org/entity/Q12596933,Park Yong-man,1881-07-02T00:00:00Z,1928-10-17T00:00:00Z,South Korea,Beijing,,,
http://www.wikidata.org/entity/Q920506,Jean-Louis Pisuisse,1880-09-06T00:00:00Z,1927-11-26T00:00:00Z,Kingdom of the Netherlands,Amsterdam,,shooting,
http://www.wikidata.org/entity/Q5293134,Don Mellett,1891-09-26T00:00:00Z,1926-07-16T00:00:00Z,United States,Canton,,,
http://www.wikidata.org/entity/Q12294526,Spasoje Hadži Popović,1878-08-18T00:00:00Z,1926-07-03T00:00:00Z,,Širok Sokak,,,
http://www.wikidata.org/entity/Q212676,Symon Petliura,1879-05-22T00:00:00Z,1926-05-25T00:00:00Z,Russian Empire,Paris,,,Sholem Schwarzbard
http://www.wikidata.org/entity/Q212676,Symon Petliura,1879-05-22T00:00:00Z,1926-05-25T00:00:00Z,Ukrainian People's Republic,Paris,,,Sholem Schwarzbard
http://www.wikidata.org/entity/Q212676,Symon Petliura,1879-05-22T00:00:00Z,1926-05-25T00:00:00Z,Russian Empire,Paris,,,Sholem Schwarzbard
http://www.wikidata.org/entity/Q212676,Symon Petliura,1879-05-22T00:00:00Z,1926-05-25T00:00:00Z,Ukrainian People's Republic,Paris,,,Sholem Schwarzbard
http://www.wikidata.org/entity/Q1345358,Giovanni Amendola,1882-04-15T00:00:00Z,1926-04-07T00:00:00Z,Kingdom of Italy,Cannes,,,
http://www.wikidata.org/entity/Q114450,Geo Milev,1895-01-27T00:00:00Z,1925-05-15T00:00:00Z,Bulgaria,Sofia,,,
http://www.wikidata.org/entity/Q114450,Geo Milev,1895-01-27T00:00:00Z,1925-05-15T00:00:00Z,Bulgaria,Sofia,,,
http://www.wikidata.org/entity/Q85728,Hugo Bettauer,1872-08-18T00:00:00Z,1925-03-26T00:00:00Z,Austria,Vienna,,,
http://www.wikidata.org/entity/Q4666271,Abdurrahman Peşaveri,1886-01-01T00:00:00Z,1925-01-01T00:00:00Z,Turkey,Istanbul,,assassination,
http://www.wikidata.org/entity/Q4666271,Abdurrahman Peşaveri,1886-01-01T00:00:00Z,1925-01-01T00:00:00Z,Ottoman Empire,Istanbul,,assassination,
http://www.wikidata.org/entity/Q4666271,Abdurrahman Peşaveri,1886-01-01T00:00:00Z,1925-01-01T00:00:00Z,British Raj,Istanbul,,assassination,
http://www.wikidata.org/entity/Q2037514,Dimo Hadzhidimov,1875-02-19T00:00:00Z,1924-09-13T00:00:00Z,Bulgaria,Sofia,,,Vlado Chernozemski
http://www.wikidata.org/entity/Q2037514,Dimo Hadzhidimov,1875-02-19T00:00:00Z,1924-09-13T00:00:00Z,Ottoman Empire,Sofia,,,Vlado Chernozemski
http://www.wikidata.org/entity/Q3574805,Mirzadeh Eshghi,1894-12-11T00:00:00Z,1924-07-03T00:00:00Z,,Tehran,,bleeding,
http://www.wikidata.org/entity/Q3574805,Mirzadeh Eshghi,1894-12-22T00:00:00Z,1924-07-03T00:00:00Z,,Tehran,,bleeding,
http://www.wikidata.org/entity/Q733640,Jacob Israël de Haan,1881-12-31T00:00:00Z,1924-06-30T00:00:00Z,Kingdom of the Netherlands,Jaffa Road,,,
http://www.wikidata.org/entity/Q1358162,Mykola Mikhnovsky,1873-01-01T00:00:00Z,1924-05-03T00:00:00Z,Russian Empire,Kyiv,,,
http://www.wikidata.org/entity/Q1358162,Mykola Mikhnovsky,1873-01-01T00:00:00Z,1924-05-03T00:00:00Z,Ukrainian Soviet Socialist Republic,Kyiv,,,
http://www.wikidata.org/entity/Q1358162,Mykola Mikhnovsky,1873-01-01T00:00:00Z,1924-05-03T00:00:00Z,Ukrainian People's Republic,Kyiv,,,
http://www.wikidata.org/entity/Q3876135,Nicola Bonservizi,1890-12-02T00:00:00Z,1924-03-26T00:00:00Z,Kingdom of Italy,Paris,,gunshot wound,Ernesto Bonomini
http://www.wikidata.org/entity/Q1358162,Mykola Mikhnovsky,1873-01-01T00:00:00Z,1924-03-03T00:00:00Z,Russian Empire,Kyiv,,,
http://www.wikidata.org/entity/Q1358162,Mykola Mikhnovsky,1873-01-01T00:00:00Z,1924-03-03T00:00:00Z,Ukrainian Soviet Socialist Republic,Kyiv,,,
http://www.wikidata.org/entity/Q1358162,Mykola Mikhnovsky,1873-01-01T00:00:00Z,1924-03-03T00:00:00Z,Ukrainian People's Republic,Kyiv,,,
http://www.wikidata.org/entity/Q260984,Noe Itō,1895-01-21T00:00:00Z,1923-09-16T00:00:00Z,Japan,Tokyo,,,
http://www.wikidata.org/entity/Q282172,Sakae Ōsugi,1885-01-17T00:00:00Z,1923-09-16T00:00:00Z,Japan,Tokyo,,,
http://www.wikidata.org/entity/Q1365246,Vatslav Vorovsky,1871-10-27T00:00:00Z,1923-05-10T00:00:00Z,Soviet Union,Lausanne,,,
http://www.wikidata.org/entity/Q1365246,Vatslav Vorovsky,1871-10-27T00:00:00Z,1923-05-10T00:00:00Z,Russian Empire,Lausanne,,,
http://www.wikidata.org/entity/Q164908,Alois Rašín,1867-10-18T00:00:00Z,1923-02-18T00:00:00Z,Czechoslovakia,Podolí,,gunshot wound,
http://www.wikidata.org/entity/Q164908,Alois Rašín,1867-10-18T00:00:00Z,1923-02-18T00:00:00Z,Cisleithania,Podolí,,gunshot wound,
http://www.wikidata.org/entity/Q12298822,Tsvyatko Avramov,1894-11-24T00:00:00Z,1923-01-01T00:00:00Z,Bulgaria,Blagoevgrad,,,
http://www.wikidata.org/entity/Q349199,Ali Kemal,1867-01-01T00:00:00Z,1922-11-06T00:00:00Z,Ottoman Empire,İzmit,,blunt trauma,
http://www.wikidata.org/entity/Q349199,Ali Kemal,1867-01-01T00:00:00Z,1922-11-06T00:00:00Z,Ottoman Empire,İzmit,,blunt trauma,
http://www.wikidata.org/entity/Q112742233,Juho Linnainmaa,1883-07-30T00:00:00Z,1922-06-16T00:00:00Z,Finland,Helsinki,,,
http://www.wikidata.org/entity/Q12271450,Aleksandar Grekov,1884-12-05T00:00:00Z,1922-05-21T00:00:00Z,Bulgaria,Sofia,,,
http://www.wikidata.org/entity/Q12271450,Aleksandar Grekov,1884-12-05T00:00:00Z,1922-05-21T00:00:00Z,Bulgaria,Sofia,,,
http://www.wikidata.org/entity/Q2623261,Vladimir Dmitrievich Nabokov,1869-07-20T00:00:00Z,1922-03-28T00:00:00Z,Russian Empire,Berlin,,gunshot wound,Sergey Taboritsky
http://www.wikidata.org/entity/Q55226723,Nando Cianciulli,1878-05-16T00:00:00Z,1922-02-23T00:00:00Z,Kingdom of Italy,Montella,,,
http://www.wikidata.org/entity/Q315553,Hara Takashi,1856-03-15T00:00:00Z,1921-11-04T00:00:00Z,Japan,Tokyo Station,,stab wound,
http://www.wikidata.org/entity/Q610969,António Granjo,1881-12-27T00:00:00Z,1921-10-19T00:00:00Z,Portugal,Lisbon,,deliberate murder,
http://www.wikidata.org/entity/Q610969,António Granjo,1881-12-27T00:00:00Z,1921-10-19T00:00:00Z,Kingdom of Portugal,Lisbon,,deliberate murder,
http://www.wikidata.org/entity/Q57755,Matthias Erzberger,1875-09-20T00:00:00Z,1921-08-26T00:00:00Z,Germany,Bad Griesbach im Schwarzwald,,,Heinrich Schulz
http://www.wikidata.org/entity/Q57755,Matthias Erzberger,1875-09-20T00:00:00Z,1921-08-26T00:00:00Z,German Reich,Bad Griesbach im Schwarzwald,,,Heinrich Schulz
http://www.wikidata.org/entity/Q57755,Matthias Erzberger,1875-09-20T00:00:00Z,1921-08-26T00:00:00Z,Germany,Bad Griesbach im Schwarzwald,,,Heinrich Tillessen
http://www.wikidata.org/entity/Q57755,Matthias Erzberger,1875-09-20T00:00:00Z,1921-08-26T00:00:00Z,German Reich,Bad Griesbach im Schwarzwald,,,Heinrich Tillessen
http://www.wikidata.org/entity/Q939732,Yosef Haim Brenner,1881-09-11T00:00:00Z,1921-05-02T00:00:00Z,Israel,Jaffa,,,
http://www.wikidata.org/entity/Q939732,Yosef Haim Brenner,1881-09-11T00:00:00Z,1921-05-02T00:00:00Z,Ottoman Empire,Jaffa,,,
http://www.wikidata.org/entity/Q939732,Yosef Haim Brenner,1881-09-11T00:00:00Z,1921-05-02T00:00:00Z,Russian Empire,Jaffa,,,
http://www.wikidata.org/entity/Q12596260,Min Won-sik,1886-07-12T00:00:00Z,1921-02-17T00:00:00Z,Korean Empire,Tokyo,,,
http://www.wikidata.org/entity/Q17007199,Nikos Kapetanidis,1889-01-01T00:00:00Z,1921-01-01T00:00:00Z,Ottoman Empire,Amasya,,hanging to death,
http://www.wikidata.org/entity/Q3320456,Francesc Layret,1880-07-12T00:00:00Z,1920-11-30T00:00:00Z,Spain,Barcelona,,gunshot wound,
http://www.wikidata.org/entity/Q401520,Väinö E. Jokinen,1879-03-31T00:00:00Z,1920-08-31T00:00:00Z,Finland,Saint Petersburg,,,
http://www.wikidata.org/entity/Q4056551,Hasan bey Aghayev,1875-01-01T00:00:00Z,1920-07-19T00:00:00Z,Russian Empire,Tbilisi,,gunshot wound,
http://www.wikidata.org/entity/Q4056551,Hasan bey Aghayev,1875-01-01T00:00:00Z,1920-07-19T00:00:00Z,Azerbaijan Democratic Republic,Tbilisi,,gunshot wound,
http://www.wikidata.org/entity/Q1290074,Béla Somogyi,1868-05-16T00:00:00Z,1920-02-17T00:00:00Z,Hungary,Újpest,,,
http://www.wikidata.org/entity/Q16043616,Bernhard Schottländer,1895-01-01T00:00:00Z,1920-01-01T00:00:00Z,Germany,,,,
http://www.wikidata.org/entity/Q102834463,Adolfo Gutiérrez,http://www.wikidata.org/.well-known/genid/7ae2a4e585e8beb6650e820daf3d0e6e,1920-01-01T00:00:00Z,Spain,Zaragoza,,gunshot wound,
http://www.wikidata.org/entity/Q16043616,Bernhard Schottländer,1895-01-01T00:00:00Z,1920-01-01T00:00:00Z,Germany,,,,
http://www.wikidata.org/entity/Q1406139,Ferenc Berkes,1893-04-04T00:00:00Z,1919-11-21T00:00:00Z,Hungary,Orgovány,,,
http://www.wikidata.org/entity/Q61723,Gustav Landauer,1870-04-07T00:00:00Z,1919-05-02T00:00:00Z,Germany,Munich Prison,,gunshot wound,
http://www.wikidata.org/entity/Q61723,Gustav Landauer,1870-04-07T00:00:00Z,1919-05-02T00:00:00Z,Germany,Munich Prison,,gunshot wound,
http://www.wikidata.org/entity/Q61723,Gustav Landauer,1870-04-07T00:00:00Z,1919-05-02T00:00:00Z,Germany,Munich Prison,,gunshot wound,
http://www.wikidata.org/entity/Q56390218,Kálmán Vásárhelyi,1891-03-10T00:00:00Z,1919-04-23T00:00:00Z,Hungary,Makó,,,
http://www.wikidata.org/entity/Q56390218,Kálmán Vásárhelyi,1891-03-30T00:00:00Z,1919-04-23T00:00:00Z,Hungary,Makó,,,
http://www.wikidata.org/entity/Q56390218,Kálmán Vásárhelyi,1891-03-10T00:00:00Z,1919-04-23T00:00:00Z,Hungary,Makó,,,
http://www.wikidata.org/entity/Q56390218,Kálmán Vásárhelyi,1891-03-30T00:00:00Z,1919-04-23T00:00:00Z,Hungary,Makó,,,
http://www.wikidata.org/entity/Q20574216,Ğabdulla Apanayıf,1862-03-15T00:00:00Z,1919-03-25T00:00:00Z,Russian Empire,,,gunshot wound,
http://www.wikidata.org/entity/Q76440,Kurt Eisner,1867-05-14T00:00:00Z,1919-02-21T00:00:00Z,Germany,Munich,,gunshot wound,Anton Graf von Arco auf Valley
http://www.wikidata.org/entity/Q7231,Rosa Luxemburg,1871-03-05T00:00:00Z,1919-01-15T00:00:00Z,Germany,Berlin,,gunshot wound,
http://www.wikidata.org/entity/Q7231,Rosa Luxemburg,1871-03-05T00:00:00Z,1919-01-15T00:00:00Z,Russian Empire,Berlin,,gunshot wound,
http://www.wikidata.org/entity/Q7231,Rosa Luxemburg,1871-03-05T00:00:00Z,1919-01-15T00:00:00Z,Germany,Berlin,,gunshot wound,
http://www.wikidata.org/entity/Q7231,Rosa Luxemburg,1871-03-05T00:00:00Z,1919-01-15T00:00:00Z,Russian Empire,Berlin,,gunshot wound,
http://www.wikidata.org/entity/Q937151,Ali Aaltonen,1884-08-02T00:00:00Z,1918-08-01T00:00:00Z,Finland,Lahti,,gunshot wound,
http://www.wikidata.org/entity/Q937151,Ali Aaltonen,1884-08-02T00:00:00Z,1918-08-01T00:00:00Z,Russian Empire,Lahti,,gunshot wound,
http://www.wikidata.org/entity/Q11875214,Leander Ikonen,1860-10-14T00:00:00Z,1918-04-27T00:00:00Z,Finland,Vyborg,,gunshot wound,
http://www.wikidata.org/entity/Q135896439,Q135896439,,1918-02-06T00:00:00Z,Russian Empire,Moldavian Democratic Republic,,execution,
http://www.wikidata.org/entity/Q135896439,Q135896439,,1918-02-06T00:00:00Z,Russian Republic,Moldavian Democratic Republic,,execution,
http://www.wikidata.org/entity/Q135896439,Q135896439,,1918-02-06T00:00:00Z,Moldavian Democratic Republic,Moldavian Democratic Republic,,execution,
http://www.wikidata.org/entity/Q11852170,Antti Mikkola,1869-12-04T00:00:00Z,1918-02-01T00:00:00Z,Finland,Helsinki,,shooting,
http://www.wikidata.org/entity/Q4755810,Andrei Hodorogea,1878-01-01T00:00:00Z,1917-08-20T00:00:00Z,Russian Empire,Chișinău,,,
http://www.wikidata.org/entity/Q3312920,Miguel Almereyda,1883-01-08T00:00:00Z,1917-08-14T00:00:00Z,France,Fresnes Prison,,hanging to death,
http://www.wikidata.org/entity/Q17422006,Max Wexler,1870-11-04T00:00:00Z,1917-05-14T00:00:00Z,Romania,Bacău,,,
http://www.wikidata.org/entity/Q16525950,Abel Cháneton,1877-01-01T00:00:00Z,1917-01-18T00:00:00Z,Argentina,Neuquén,,,
http://www.wikidata.org/entity/Q45765,Jack London,1876-01-12T00:00:00Z,1916-11-22T00:00:00Z,United States,Glen Ellen,,poisoning,
http://www.wikidata.org/entity/Q45765,Jack London,1876-01-12T00:00:00Z,1916-11-22T00:00:00Z,United States,Glen Ellen,,drug overdose,
http://www.wikidata.org/entity/Q45765,Jack London,1876-01-12T00:00:00Z,1916-11-22T00:00:00Z,United States,Glen Ellen,,uremia,
http://www.wikidata.org/entity/Q45765,Jack London,1876-01-12T00:00:00Z,1916-11-22T00:00:00Z,United States,Glen Ellen,,poisoning,
http://www.wikidata.org/entity/Q45765,Jack London,1876-01-12T00:00:00Z,1916-11-22T00:00:00Z,United States,Glen Ellen,,drug overdose,
http://www.wikidata.org/entity/Q45765,Jack London,1876-01-12T00:00:00Z,1916-11-22T00:00:00Z,United States,Glen Ellen,,uremia,
http://www.wikidata.org/entity/Q11178497,Huang Yuanyong,1885-01-15T00:00:00Z,1915-12-25T00:00:00Z,Qing dynasty,San Francisco,,,
http://www.wikidata.org/entity/Q11178497,Huang Yuanyong,1885-01-15T00:00:00Z,1915-12-25T00:00:00Z,China,San Francisco,,,
http://www.wikidata.org/entity/Q11178497,Huang Yuanyong,1885-01-15T00:00:00Z,1915-12-25T00:00:00Z,Republic of China,San Francisco,,,
http://www.wikidata.org/entity/Q3113776,Krikor Zohrab,1861-06-26T00:00:00Z,1915-08-02T00:00:00Z,Ottoman Empire,Şanlıurfa,,Armenian Genocide,
http://www.wikidata.org/entity/Q20513318,Garabed der Sahaghian,1882-01-01T00:00:00Z,1915-06-18T00:00:00Z,Ottoman Empire,Akoluk,,Armenian Genocide,
http://www.wikidata.org/entity/Q7544298,Smbat Byurat,1862-03-15T00:00:00Z,1915-04-26T00:00:00Z,Ottoman Empire,Ayaş,,Armenian Genocide,
http://www.wikidata.org/entity/Q7544298,Smbat Byurat,1862-03-15T00:00:00Z,1915-04-26T00:00:00Z,Ottoman Empire,Ayaş,,Armenian Genocide,
http://www.wikidata.org/entity/Q7544298,Smbat Byurat,1862-03-15T00:00:00Z,1915-04-26T00:00:00Z,Ottoman Empire,Ayaş,,Armenian Genocide,
